,PC1,PC2,PC3,PC4,PC5
KCNQ3,0.969111693190822,0.958115982630678,0.946233761853398,0.946155855616571,0.946014276416679
KDM1A,0.977522538750665,0.937755470588298,0.946627809466141,0.947085675865238,0.946910478522572
KDM5A,0.999408250348452,0.93548903764327,0.946417627824829,0.948114178600968,0.947006075164693
KDM5B,0.999443147614672,0.937388791150818,0.946022943558443,0.945881765382124,0.946741928110959
KDM5D,0.99979582312607,0.957397604076199,0.946049233956253,0.946301293068397,0.946094443607636
KEAP1,0.973145072347921,0.938369530410812,0.944653205258149,0.951419310191346,0.945718708439881
KIF11,0.973261206237025,0.944844211893838,0.949664899996377,0.949007740715,0.947211212424676
KIF1A,0.999813104754705,0.95838515867993,0.946160609159484,0.946461037414082,0.945883673017803
KIF2C,0.946949018423194,0.944826383643642,0.950324973037981,0.949476274763249,0.947397946631902
KIT,0.947118658578336,0.954442874173151,0.946463564122001,0.950605302890474,0.950789492376907
KLC1,0.968638088894901,0.93129273181916,0.946225672728963,0.946655750003017,0.946213393108796
KLK7,0.999750962891233,0.954938327097725,0.949721464193828,0.948967457435468,0.947181629584471
KNG1,0.912163548270064,0.961544188766809,0.946089809833257,0.946362410703345,0.945982985856413
KRT12,0.999931936683162,0.965126108499856,0.946399932343555,0.946617020607691,0.945782185190154
KRT7,0.999091995929238,0.917299275797179,0.949433826915551,0.94188642597555,0.950495329015094
KRT8,0.994653410958141,0.914467233414621,0.943403624441867,0.945249980983898,0.944878941750807
KYNU,0.986409916774103,0.944167106498968,0.947408179459626,0.94130017081523,0.946848628938288
LAP3,0.990476380575583,0.926298784774446,0.947424069875009,0.94637038309874,0.945622067237102
LDHA,0.951082283857876,0.930436452532022,0.946823809198883,0.946156200848142,0.946496639554681
LDHB,0.964469462657763,0.943684022172573,0.951465286151079,0.950326331507511,0.947707759117909
LEP,0.934156363367605,0.96530493985561,0.944920879445593,0.946325792304982,0.946424337306666
LEPR,0.973563756321877,0.961898900631117,0.945779317071318,0.946127608363711,0.946136467730071
LEPREL1,0.9910101306922,0.956651048520145,0.949816156623162,0.950054162961787,0.948057454068145
LGALS1,0.990380757818728,0.920874600519451,0.946152650268744,0.946569620778561,0.946736921323155
LGSN,0.999797872424518,0.957521037550041,0.946306780735748,0.946465193609211,0.945970539811446
LIPE,0.982212975252519,0.955016027447327,0.942608267344286,0.946705553851309,0.948705877555152
LPAR2,0.951311717258505,0.943381492918086,0.950124010362017,0.944950085093484,0.947530109029753
LPAR3,0.951567856866995,0.95794537466385,0.946815425370488,0.94580825758442,0.946135225379779
LPL,0.95607176817026,0.964685629459733,0.945836431323349,0.946678565420862,0.947439238150739
LRP1,0.977616184709532,0.942908424479739,0.944002846925261,0.943593995774693,0.949329994537619
LRP2,0.977879414366135,0.958013682938215,0.940718037795628,0.948456782858329,0.948438204715118
LST1,0.999487268838416,0.939898433895034,0.949148411240005,0.945307662033955,0.944049237665113
LTB,0.994993419797394,0.933748057380157,0.948712573773439,0.946042150003683,0.946118293766262
LTF,0.99077138885203,0.943015953348639,0.940519459822486,0.948021600446779,0.951077327396175
LY96,0.938136936696891,0.942231551687687,0.950844987034756,0.942996745417239,0.947837279154799
LYN,0.762831204696611,0.948409192657411,0.949869135614368,0.949022176598666,0.947310045925666
LYZ,0.990575442562145,0.931836914901858,0.94915973426102,0.944302706774017,0.945623332278437
M6PR,0.982029919438371,0.944739418539099,0.949596492343965,0.948963082214452,0.94719063373466
MADCAM1,0.986655211733112,0.958259757942628,0.94604292938836,0.946313106452565,0.94604654700843
MAEA,0.999305681449453,0.929639152175056,0.945530460438343,0.946878786030576,0.946381854541748
MAN1B1,0.973094742355349,0.935330283956365,0.945454491718697,0.946337097175499,0.945909800991251
MAOA,0.942847365997441,0.960771916940523,0.945155117118317,0.945483614522812,0.945999723364679
MAOB,0.955814771219192,0.95028155964084,0.94499321698396,0.950524409611707,0.94571760627016
MAP1A,0.9998300824288,0.959342196318912,0.946380769586383,0.946284494857449,0.945762775023347
MAP2K2,0.517097882213435,0.939334837435287,0.94617799631946,0.945904217477924,0.946839827204184
MAP2K5,0.955988737200738,0.959984570167378,0.946153706023272,0.946326919748792,0.945958142202541
MAP3K7,0.740705283340155,0.937019603081244,0.947030847971763,0.946794853612359,0.947290449771628
MAP3K8,0.920877837668655,0.958350387689813,0.946680305779314,0.946211423129206,0.946025253212417
MAP4,0.999531317649439,0.942272903618671,0.943694651845564,0.943676113320303,0.94960305011816
MAPK1,0.0131463567035338,0.95936460276814,0.950853456232462,0.94475672305219,0.947926322915756
MAPK10,0.793610059539335,0.952895665919504,0.94298477829228,0.943978287168393,0.945411915673965
MAPK3,0,0.960027075657566,0.941931514107475,0.947287493199338,0.94517461459404
MAPK8,0.451797951045255,0.966498739828081,0.946062812460564,0.946092723583874,0.946314603277937
MAPKAP1,0.872288788047699,0.938458983499513,0.946592878595818,0.946411534678358,0.946246292820157
MAPKAPK2,0.850308226838113,0.935381022295549,0.944746403341811,0.946375493718492,0.946670578914529
MAPT,0.947012604246747,0.948422300231943,0.933986374155335,0.948013741946046,0.943949344827834
MAS1,0.991062607684195,0.959506725682289,0.945757900175818,0.946111606291157,0.946023560453007
MAT2A,0.968636477209231,0.931188056538483,0.945391406902375,0.946473400073977,0.946817647147647
MBL2,0.964706646929783,0.957008637694223,0.946081305907452,0.946525462610412,0.946019113567516
MC2R,0.969195021804284,0.96284914811267,0.94612954792967,0.946392514864219,0.945814827229214
MC4R,0.964712909186062,0.957358379334474,0.946170998391147,0.94634609310135,0.945897949639648
MC5R,0.96913933850647,0.959675489076271,0.946219025567131,0.946011185723523,0.946178267547011
MCOLN3,0.999925363217311,0.964755237369631,0.946580446878392,0.946636279448822,0.945695150031749
MDH1,0.964289270493113,0.933365146482513,0.947585248676818,0.946926415163549,0.946438276938985
MDH2,0.959796091885126,0.927248664532568,0.947182895650308,0.946823400229146,0.946237065526629
MDM2,0.732410138079886,0.963957429026173,0.946058869818951,0.946270297126291,0.94590482236795
ME1,0.973435022490564,0.954464499890082,0.947077516483694,0.942452792351842,0.946582482037942
ME2,0.995183768794572,0.944625046859768,0.9494352552063,0.948852973189262,0.947143654681031
MERTK,0.991052864988092,0.958965631421521,0.946314566564033,0.946381940176485,0.945902997685064
MET,0.877050337969373,0.959780957008114,0.946621978370563,0.94639375959458,0.946345800906029
METAP2,0.999400708094973,0.935032222589588,0.946506190151895,0.946932742066862,0.945838649919188
MEX3C,0.999569705284483,0.944659428313227,0.949282237255294,0.948743251889881,0.947100713821204
MFGE8,0.986395352331149,0.943647604692365,0.95098542865805,0.949987523566878,0.947571439989267
MGMT,0.995039053297653,0.936376976615381,0.945148977204768,0.947059967495342,0.945714446814291
MGST3,0.973089311927828,0.935058819263672,0.94628401753199,0.947448793625338,0.946238173029082
MIF,0.990339262199347,0.918530357988616,0.946386027535324,0.946593844609756,0.946175528587768
MKL1,0.995490871000879,0.961948943478311,0.946139962306914,0.946259939801114,0.945981173512516
MKNK2,0.973006156313448,0.930248115356315,0.94321906545675,0.94509102343262,0.947421381104649
MLST8,0.832980777069608,0.947555239742013,0.944856883322185,0.946948088329953,0.942596506344737
MME,0.986677725643937,0.959523255743976,0.946403344484415,0.946197165456693,0.946738850184917
MMP1,0.933660204739366,0.936949163916859,0.955517392142885,0.940796958576229,0.949364303886815
MMP11,0.990489440582796,0.926972979270165,0.943390082739988,0.944623716044451,0.945956343947592
MMP12,0.995336633509128,0.953125633175329,0.951840727902275,0.944321797890153,0.946872881353084
MMP14,0.977561981963255,0.93988611803227,0.946643704451273,0.945431264746382,0.950748764780512
MMP15,0.99080422733651,0.944719083754379,0.947135417158382,0.942346866573512,0.946719299730096
MMP16,0.99097174715407,0.954389116015378,0.94313220578753,0.947758783859937,0.948548276457578
MMP2,0.91158100731715,0.928428704217685,0.943829280237893,0.944469135362401,0.948999934069158
MMP20,0.999824681234474,0.959051675982311,0.946680827592803,0.946814766354392,0.946072228699772
MMP27,0.999850328274835,0.960484527947359,0.946123932166009,0.946228413687914,0.946025795965634
MMP3,0.968833274260937,0.942148940566024,0.944420449517621,0.942047292233115,0.949506705641089
MMP7,0.973222096143914,0.942696022833814,0.95260613876976,0.95117112729678,0.948019499331298
MMP9,0.911689371182923,0.934638108896713,0.953362852943566,0.944625367502302,0.943303858428694
MPL,0.973621133446053,0.965162545796442,0.946095280608758,0.946418841478592,0.945996472691682
MPO,0.991093810790671,0.961284589016378,0.946177287723447,0.946346685954791,0.945920520093149
MS4A1,0.995513303442846,0.96317549710318,0.947303535750156,0.94512856305462,0.946257387076203
MTAP,0.982238852918368,0.956490239723156,0.946037268108732,0.946124310654252,0.946117208496141
MTHFD2,0.990632876689487,0.935146099808496,0.952155096880851,0.945111941408599,0.943377251805447
MTHFR,0.991022307222126,0.957220541644332,0.946070296704546,0.946077414552287,0.946110855400372
MTOR,0.741183509841136,0.964105478164321,0.946277981417156,0.946018841083639,0.946190251924151
MTR,0.973127287832983,0.937179636267818,0.945545949561384,0.94672917963147,0.946703405932309
MTTP,0.982302945383687,0.960132392959541,0.946159700510228,0.946330093721415,0.945892113546792
MUC1,0.999239992111233,0.925827942494056,0.939355374209475,0.945085572273023,0.948590588895713
MYC,0.714535860697881,0.945272809771624,0.950180466141106,0.951018647287787,0.943593386334096
MYH11,0.955815898506777,0.950121753346909,0.94728996825728,0.945702921453244,0.949840150897572
MYH14,0.964713579111019,0.957422578898559,0.946072247386457,0.947107222196499,0.946022068707707
NADSYN1,0.990659232724522,0.936653773002446,0.945581447798854,0.946153182082055,0.945619393647223
NAE1,0.995061721700736,0.937635533200678,0.95084400118787,0.945795471668532,0.943832323047448
NAGK,0.995002949401534,0.934258653417624,0.946728631626752,0.945329314779792,0.946484227203409
NAMPT,0.981973345054611,0.94130394945851,0.950948412850074,0.942874617964029,0.947866537689735
NARS,0.986239950796989,0.934750041042927,0.946428230082406,0.946992056800061,0.946171837630081
NAT1,0.98622217230003,0.933892972726305,0.932981523374634,0.950985970394435,0.946106302090431
NAT2,0.986662384034158,0.958644229552946,0.945596232862076,0.945682961526336,0.945982072972554
NCOA1,0.898737050809262,0.946203027096017,0.942620901254285,0.947343579979506,0.949262309487587
NCOA2,0.903124378120565,0.946381813227578,0.944889529827067,0.946975046945006,0.942680928960768
NCSTN,0.916275419817909,0.946049832669183,0.942830863269831,0.94729292012122,0.949075352468974
NEU1,0.968796038731785,0.940381757956947,0.944657541686508,0.950229943107093,0.945550163585157
NF1,0.977771234854101,0.951906873797875,0.946292424559548,0.949434436524068,0.949289301989899
NFE2L1,0.999523016422873,0.942014289223419,0.941501674701365,0.948065290794132,0.945147583262073
NFKB2,0.894624187193358,0.961643013199818,0.946133776223001,0.946389242578205,0.945928200783777
NFKBIA,0.64853279800467,0.932368317253827,0.945326445176114,0.946304554461295,0.947001724916509
NGFR,0.920782953015074,0.95304764639787,0.946359141038821,0.949366492786613,0.949502762932007
NID1,0.995134516559679,0.941601408990382,0.943210159886137,0.943366264714567,0.950197977654634
NMBR,0.964815652520566,0.963179502957903,0.945794834642835,0.946308634709647,0.945906417141601
NME1,0.946678004223428,0.929399627695804,0.947857599320866,0.946432552280649,0.943839291814168
NMT1,0.977550162297056,0.939333950617111,0.949504155975038,0.946320781304973,0.943303587211109
NNMT,0.98617237098633,0.930849149087984,0.946464203368463,0.945569957560611,0.947853129966481
NNT,0.98203575777187,0.945060099037473,0.949157425814284,0.948640133038269,0.947069973103402
NOS1,0.955991228678246,0.960120526774625,0.945917482237925,0.946190767727189,0.945990246053658
NOTCH1,0.964487864253485,0.944694761433752,0.950081410979158,0.949308441696971,0.94732745399206
NOTCH2,0.951350737007065,0.945663025438689,0.943142662654535,0.947223459403898,0.948795820295615
NOTCH3,0.951111732370475,0.932093373595389,0.9448777350375,0.94634679327523,0.948179540103593
NOV,0.999710003958261,0.95260624727661,0.946586416313736,0.949685618874614,0.950467484238396
NPEPPS,0.981975740820361,0.941676003579288,0.941021125703215,0.948255931943386,0.944637865416176
NPM1,0.959769319221148,0.925747998991306,0.946665895382852,0.947251711791162,0.946167586881751
NPR3,0.999833225455768,0.959552036545561,0.947559973102266,0.947487600521944,0.946759519197288
NPY1R,0.969081041362401,0.95661455075649,0.93878847512238,0.951852129772024,0.943756981719841
NPY2R,0.96917747303639,0.961836200216355,0.946297655123801,0.945961114132001,0.946050863213786
NPY5R,0.969060088321189,0.95521583044393,0.942491975789441,0.947510494196805,0.948273180693388
NQO1,0.98173627450746,0.927952336948925,0.94485072556877,0.944000513109183,0.944403639944184
NQO2,0.99941552035447,0.935846711097249,0.945755042296322,0.946266256618034,0.945922841338131
NR1H2,0.986284653369463,0.937262238240888,0.94561730002114,0.946344276214566,0.945986252734701
NR1H4,0.991030212427665,0.957666634005678,0.945990997291723,0.946017916578788,0.946090278064515
NR1I2,0.991004085593012,0.956202279722363,0.94610760432978,0.94644159781289,0.946012268996554
NR2C2,0.982201555108847,0.954455053790034,0.949556334550612,0.948537066810427,0.946800905376175
NR3C2,0.986546487148932,0.951957795844186,0.944398938843215,0.943468950241077,0.949309275564412
NRP1,0.947313092978297,0.965359575944655,0.946303556874172,0.946235595173924,0.945894991919417
NT5C2,0.968884087926395,0.945294184088066,0.949154754841718,0.948629681771134,0.9470719082862
NTRK2,0.969108492827198,0.957936938881483,0.945833768267606,0.94623296747491,0.946067554257693
NTRK3,0.986804421368193,0.966733123873315,0.946389346103662,0.946898732577588,0.946346077766052
NUDT9,0.995142650984427,0.942122301134417,0.945976035512046,0.942775579926131,0.943099102122296
OAS1,0.977542171830423,0.938883944849577,0.948666076203342,0.945996203659635,0.942069489454433
OAT,0.986185282885254,0.931649707042504,0.946540298456011,0.947242276845457,0.947151302643069
OAZ1,0.985841265937862,0.912120534608652,0.945840753882124,0.946074979403947,0.946429067490618
OAZ2,0.990632147325119,0.93512877290937,0.946059186910575,0.946685312762212,0.946415618188812
ODC1,0.973173792442227,0.93975131022865,0.953658840295141,0.945650163800904,0.9485793284203
OGDH,0.964282579813884,0.932954775307427,0.945920932310001,0.946007557963956,0.94630178815824
OPRM1,0.951747151512156,0.968120171958862,0.946066528816998,0.946124522722536,0.945924123232099
OTC,0.991264245841053,0.970934810555775,0.946004607899643,0.946089875197097,0.945838225344263
OXTR,0.960321137744391,0.957005961633314,0.94262000790589,0.947956938339842,0.949662886893242
P2RY1,0.942704085403803,0.952545019095622,0.94427945256324,0.943483754282796,0.949007734251911
P2RY13,0.964764731376631,0.960254638434813,0.945193762779148,0.945626008373119,0.947164361356193
P4HA2,0.995021731281407,0.935331575079713,0.94649927407259,0.945451604354368,0.946136289580146
P4HB,0.959528809644123,0.912097383118362,0.946310373178018,0.946661793162182,0.94613888048558
P4HTM,0.999520787948946,0.941894578213168,0.941539069120375,0.948084898882183,0.94464076467484
PADI2,0.999654489238925,0.949324428472854,0.947277493052646,0.945737654498899,0.949794719435829
PADI4,0.99982467107424,0.959039742437077,0.946139564237598,0.946433951016937,0.945875204313356
PAH,0.991024058161666,0.957335805752842,0.946166282690829,0.946490970710021,0.946020007949583
PAICS,0.981775689114319,0.930329486402412,0.948624041952603,0.948425962933999,0.945772974788079
PAM,0.999570915333283,0.944725892322618,0.949191236642223,0.94867631767596,0.947075705785574
PAPOLA,0.95539589714819,0.926391618846031,0.946857501215247,0.946484646000348,0.946153227803787
PAPSS1,0.972996540239199,0.92981967388153,0.947749862729501,0.94844334699903,0.94773834547891
PARP1,0.924897064547978,0.93761851773036,0.946846264761754,0.946552638396473,0.946079565096839
PBK,0.999486190226132,0.940061861771741,0.949969812335334,0.951207930930823,0.943137813755842
PCCB,0.977641642053163,0.944566655502145,0.944631907172615,0.947162685436092,0.941897630746136
PCK1,0.934159987358497,0.965504833426234,0.945443474309786,0.946054454160707,0.946031422886086
PCSK2,0.991096743324334,0.961450424840172,0.946060452407852,0.946325498047038,0.945887869413051
PCYT1A,0.977776546449045,0.95205990897296,0.950310608025476,0.9448106541322,0.947450286676348
PCYT1B,0.977879081643728,0.957948450954033,0.946453503785154,0.946455986586836,0.946001160336824
PDE10A,0.964582634162058,0.949908134939693,0.947259623484446,0.945725016273722,0.949747889977901
PDE11A,0.964751042773778,0.959514501891688,0.946118978617561,0.946213655359592,0.945907585835799
PDE1C,0.986653951842144,0.9581937897432,0.946340178754001,0.946512189453164,0.9461929260424
PDE2A,0.960247263123001,0.952651647386347,0.943879692552019,0.943141638608378,0.949020197110073
PDE3A,0.951616534455495,0.960722477493972,0.946204533617624,0.946291842419635,0.946068155965337
PDE3B,0.934076441146278,0.960775203255049,0.946221355773058,0.946205461267745,0.946056592033138
PDE4A,0.995190735480894,0.944944740334162,0.943216749220205,0.947229643722305,0.948721946610756
PDE4B,0.973514557703424,0.959118653830519,0.946517943893171,0.946305719889998,0.94599679393684
PDE4D,0.973587624719835,0.96326065065521,0.946046979264467,0.946313667290394,0.94592377346807
PDE5A,0.977732825759415,0.949584881120054,0.943068167973122,0.944158436663315,0.945397463372819
PDE6H,0.986654703489455,0.958232347565463,0.946249131622521,0.946276427118298,0.945805531385597
PDE8B,0.982118786675596,0.949620604228393,0.942913313066781,0.944047364217417,0.945354017696123
PDGFD,0.964594501131153,0.950551975154825,0.942061882148576,0.943409790685944,0.945123593424974
PDGFRA,0.903363320936066,0.959855847051762,0.946288213761585,0.946228059409079,0.946062845594946
PDGFRB,0.898694349429208,0.943644366026755,0.943124598068288,0.943798928381504,0.950114483792201
PDHA1,0.960010113493357,0.939367859502596,0.950537140725252,0.945997749973183,0.944360867331833
PDHA2,0.977865125334897,0.957143061881265,0.94637802814833,0.946059492412527,0.946011006278144
PDHB,0.960013923441599,0.939522651424594,0.941759846755481,0.944502554287051,0.945210082520001
PDK2,0.964458405579583,0.943001447311658,0.941823284359021,0.947921284565065,0.945289652072548
PDK3,0.982254331089522,0.95738364731411,0.946077312994633,0.946457167248428,0.945756081674521
PDXDC1,0.99935801161358,0.932565812345424,0.945123960736905,0.94582202857662,0.946437753285452
PDXK,0.994935938170292,0.930512347421131,0.94952427680244,0.946433055247121,0.945441238235955
PFKFB1,0.9735078679441,0.958716539829161,0.945935078064822,0.9456864240353,0.94605867885851
PFN2,0.973141872543778,0.938214142799781,0.947309091568803,0.952236970832061,0.945962929390843
PGK1,0.964233254090516,0.930148232771223,0.948109539028084,0.94554331784616,0.94575384607267
PGRMC1,0.999266890937065,0.927411119245866,0.947057549100759,0.946185130456749,0.946732185570641
PHB2,0.990483337432571,0.92671897759103,0.946607109346512,0.947465969812336,0.946839642917364
PHF8,0.999918951543562,0.964372730051295,0.94611331244698,0.946175182789386,0.945917211244279
PI4K2A,0.969201218240942,0.963193066642721,0.946082245111182,0.946136634421137,0.945638636941378
PI4KA,0.968646667669377,0.931748039789618,0.94477107188554,0.945798331057663,0.946231930674926
PI4KB,0.96867787201725,0.933556388561078,0.945833504827662,0.947160151158424,0.947015422506685
PIK3C2G,0.951723815339991,0.966804331316742,0.946669776636652,0.94641022632823,0.94623023572029
PIK3C3,0.93407294586305,0.960574842578575,0.945887129147322,0.946161333761022,0.946125254112891
PIK3CA,0.0744715487726198,0.955700488087906,0.945839793253824,0.950317076348388,0.946333736791588
PIK3CG,0.613909499865394,0.958305076204019,0.950192781732851,0.944630774951886,0.947352090501072
PIK3R1,0.0876474648416196,0.95648210538809,0.942797024017405,0.941957356021584,0.951110761850871
PIK3R3,0.679341200176127,0.938635702793917,0.944565446415792,0.945011395033308,0.94748590613625
PIK3R4,0.942816782681762,0.959069055569622,0.946096726283997,0.946313192335713,0.945957440120224
PIPOX,0.986664476705513,0.958782270580505,0.946412012409624,0.946239742351791,0.94602418614696
PKIA,0.999795149060349,0.957335654244557,0.94614471225851,0.94563694305832,0.946059254619961
PKLR,0.92525473996899,0.957901760563264,0.945809465960067,0.946897549199964,0.945998767124909
PKN1,0.968655998628322,0.932344474051427,0.945854348744369,0.947494605634546,0.945677973157014
PKN2,0.991007982429407,0.956430129196227,0.946167770258816,0.946627856252895,0.945988722745842
PLA2G1B,0.907724064612282,0.958469209613166,0.946156880359561,0.946318492090538,0.946072185250917
PLA2G2A,0.903124230562806,0.946148112926276,0.947187150469742,0.942094716721667,0.946761351110954
PLA2G2D,0.912075355469614,0.956386998925721,0.9480951986033,0.94216243372409,0.946509141766548
PLAT,0.964427217832444,0.941242604785076,0.939655378177062,0.948590462878996,0.946711291214837
PLAU,0.929261847477553,0.936355358100033,0.947173036586502,0.943938378425692,0.946696673579642
PLAUR,0.938153212429504,0.94324009311829,0.950634812643402,0.945315980921611,0.947673209878431
PLCL1,0.999655068880069,0.949348170465799,0.942862546142362,0.944021338885545,0.945336507420111
PLOD1,0.986223852393119,0.933828372236741,0.948686585686407,0.94731169797689,0.947914029018309
PLOD2,0.986298098117839,0.9380595938903,0.950940528396779,0.946694684207268,0.943868766787154
PLOD3,0.986405633659315,0.944212324306434,0.95021223077901,0.949418808802299,0.947358956144871
PNLIP,0.982298360030239,0.959867202545129,0.946314815153448,0.946177948541467,0.945871447964144
PNMT,0.982034566809638,0.944761564887682,0.947184110331783,0.942155080838532,0.94674399851208
POLE2,0.898819809721869,0.950887152667112,0.948918832659983,0.94548789028592,0.943764853316149
PON1,0.99977867210322,0.956426052899866,0.946231497118635,0.946279196847775,0.945985743346558
POR,0.999353843440484,0.932302557504646,0.947753988861577,0.945004564887357,0.946131760515463
PPBP,0.947276136293902,0.963255350197818,0.946530145652512,0.945952841801212,0.945856066692351
PPIA,0.942185626397673,0.923300311517946,0.946331530447426,0.946387769446873,0.946286946692007
PPIB,0.985903973299315,0.915675803435292,0.94652190757716,0.946317567489506,0.94702618596312
PPIC,0.999319673357315,0.930360611511247,0.944879411897902,0.94521156930559,0.947342545105973
PPIF,0.999411019795259,0.935566893113224,0.947440408955875,0.945721932844817,0.946304294870205
PPIH,0.995036537997499,0.936212240291095,0.947439317913485,0.946665602897613,0.946325265079532
PPP1CA,0.902835327396308,0.929959851102716,0.94621343420162,0.946668935124447,0.945261033891253
PPP1CC,0.916133287041841,0.938001792207491,0.945983145606189,0.946543708824899,0.94606560219106
PPP2CA,0.661717666987728,0.934008810487864,0.944659997068674,0.945755630129776,0.945855454948993
PPP2CB,0.771470956871432,0.940925400357083,0.945178394810456,0.946870550497891,0.946933636485069
PPP3CA,0.832902629990754,0.943196360790881,0.944873109119708,0.950028016210685,0.946230001787306
PPP3CC,0.877030314960044,0.958645319437444,0.946308687641196,0.946281485275131,0.946084242641523
PPT1,0.99499477568965,0.933830119906659,0.944724671317961,0.946161141360725,0.946159050459109
PRDX2,0.999060082020706,0.915723139376741,0.945147604164323,0.946841969016888,0.946098827217534
PRDX4,0.99921776566101,0.924647575646323,0.948980437110184,0.946328048162376,0.945365084737628
PRKAA2,0.907678386408591,0.955867896650105,0.942931056689283,0.946763494261326,0.948659901112794
PRKACB,0.583096784594377,0.951638712836927,0.94725695468446,0.941629923934331,0.946858790605513
PRKAR1A,0.77572222428069,0.933374938013809,0.946450404471709,0.947780079259568,0.946001226226852
PRKCA,0.495697380476398,0.96915902215161,0.947021293311806,0.94632971767893,0.946021213222049
PRKCD,0.723282150619589,0.943630124927725,0.942137007624633,0.94393718750151,0.944812717072694
PRKCH,0.938369470931697,0.955393423758962,0.946690737082567,0.942154033497309,0.946685620371322
PRKCQ,0.868185509776978,0.954358904794648,0.950683976673914,0.944612371643784,0.94742969665346
PRKCZ,0.859162638544908,0.940138253804206,0.94580735609187,0.94652591018902,0.946752927950843
PRKD1,0.969127663885767,0.958986664226808,0.945446958262576,0.945449687262036,0.946790636479244
PRKD2,0.999332130556922,0.931109162744318,0.945673960179379,0.94624460697295,0.946880083669337
PRKDC,0.946664715043,0.928660465280395,0.947992886618151,0.947460475772117,0.945852735929951
PRLR,0.947207591696915,0.959372928836248,0.944784114199907,0.945999066611451,0.945880931271449
PRMT1,0.994913105624436,0.929241033006767,0.947287576130241,0.947254252359384,0.946130258397244
PRNP,0.973132597831612,0.937406253860294,0.950251616365591,0.946211591066493,0.951349743198804
PROSC,0.999841419043946,0.959987394720651,0.945971802533808,0.946371981456771,0.945811441850651
PRRC2A,0.999368337402168,0.933185643369569,0.946585679642512,0.94695274638545,0.946945477518439
PRSS1,0.986675025639845,0.959394081044489,0.946110467183042,0.946456205513087,0.945503430615911
PRSS8,0.999340758231495,0.931596122153747,0.943790805568167,0.946106210941178,0.946672575907923
PSEN1,0.894186230401021,0.936788166688229,0.944981510190213,0.945431354612941,0.946057560218962
PSENEN,0.915954018553999,0.927839427417769,0.945232270214941,0.946300460784588,0.945605693789414
PSMA1,0.78898422598759,0.939343157657184,0.946311335058659,0.946467825575865,0.94618932692334
PSMA2,0.788882172651134,0.933543955921004,0.947308604464815,0.945808813831622,0.945462847508253
PSMA3,0.784417294261889,0.929021999819142,0.947132262841004,0.945617591230926,0.945775848298226
PSMA4,0.78887455312008,0.93313598979415,0.947280636958,0.946654451698776,0.946056751185362
PSMA5,0.788891223508824,0.934067260576678,0.947075840582617,0.946183455886574,0.945746707569913
PSMA7,0.784455768562732,0.931226393335432,0.947718982282363,0.946251709001216,0.945669425853029
PSMB1,0.788760495639916,0.926651160401044,0.946566123554712,0.946162089214528,0.946364803923414
PSMB10,0.793229444402111,0.931368583003563,0.947283318111063,0.945330748813152,0.945869010618067
PSMB2,0.788947062844782,0.937235491278034,0.948466757495018,0.946438144920394,0.946173299565814
PSMB3,0.788808441265584,0.929328662087936,0.946617226065437,0.944736418664701,0.94531106025332
PSMB4,0.788752678366175,0.926244687230725,0.947776275763218,0.947167689285659,0.946327712948665
PSMB5,0.789026991149981,0.941753760558493,0.949933421275422,0.945250250762543,0.943380491305666
PSMB6,0.788884462778762,0.933688654964361,0.946633913626808,0.946433187393862,0.946151776219241
PSMB7,0.788901768657857,0.934664110605476,0.947158230524989,0.946204658583144,0.945874666604092
PSMB8,0.780160262726814,0.936287703495663,0.947218539544923,0.945655119831848,0.946020961255475
PSMB9,0.793379833259829,0.939896278111982,0.951216487740511,0.944754379066089,0.943500620328279
PSMC1,0.793380803232057,0.939973343169219,0.946869576263268,0.94610333661985,0.94594882238424
PSMC2,0.789027541994367,0.941794427507304,0.950220909994892,0.945592563779179,0.943628950254259
PSMC3,0.788902313753322,0.934732725020927,0.947307522562096,0.947061077033842,0.945299067256909
PSMC3IP,0.999689672100217,0.951520911164466,0.948195310190068,0.949181874894359,0.943075739576622
PSMC4,0.788942214079949,0.936967572033509,0.947029519013234,0.946546829663249,0.945964870447812
PSMC5,0.793320860682811,0.936573070594115,0.94567261264737,0.945760279959506,0.945197754629483
PSMC6,0.788940275460912,0.936822807844921,0.945890761123607,0.945565878413885,0.94593664544837
PSMD1,0.793371428720542,0.939416557087791,0.945626435950006,0.945289226141637,0.945638226035237
PSMD11,0.789012509012468,0.940943845020611,0.954872488438729,0.944117794450407,0.938757063086336
PSMD12,0.789004953843394,0.940511378766328,0.950323500344318,0.945237997340119,0.942772598085121
PSMD13,0.793344262746303,0.937915577334861,0.946872589457867,0.946449713879964,0.945914199326216
PSMD14,0.78888069553134,0.933475437914909,0.948183733855469,0.946229808857438,0.945445276872052
PSMD2,0.793205690583554,0.930077824193731,0.947574694532874,0.946858952888508,0.945871483145618
PSMD3,0.793261318115853,0.933118184454042,0.946900046123306,0.94351209547351,0.945072738712715
PSMD4,0.793183637617312,0.928830444324078,0.946521987677515,0.946999872239665,0.946140671221382
PSMD5,0.798177078355284,0.963269319108514,0.94619802473635,0.946212299019138,0.945937492318845
PSMD6,0.78894330298076,0.937022484942172,0.946280377130512,0.94629642875888,0.945788964110235
PSMD7,0.793407674768763,0.941481693570951,0.950124599011602,0.944963881502858,0.943530302674088
PSMD8,0.788784263909052,0.92803475622138,0.946987736047653,0.946954427792502,0.94567296360664
